"Date","Time","Open","High","Low","Close","Up","Down","Volume"
09/02/2025,10:20,6381.14,6382.10,6374.56,6377.22,13930,16073,30003.00
09/02/2025,10:25,6377.06,6377.09,6372.97,6376.50,12654,13273,25927.00
09/02/2025,10:30,6376.32,6379.52,6375.66,6377.26,14417,12322,26739.00
09/02/2025,10:35,6377.21,6377.21,6373.35,6374.20,12982,13414,26396.00
09/02/2025,10:40,6374.02,6374.02,6366.88,6366.88,11012,18431,29443.00
09/02/2025,10:45,6366.55,6368.83,6365.57,6365.95,11151,13434,24585.00
09/02/2025,10:50,6365.99,6368.03,6365.48,6365.84,10461,12399,22860.00
09/02/2025,10:55,6365.87,6365.87,6360.98,6362.71,12198,13413,25611.00
09/02/2025,11:00,6362.67,6366.38,6360.58,6363.25,11159,13133,24292.00
09/02/2025,11:05,6363.37,6366.95,6361.69,6362.24,11397,12899,24296.00
09/02/2025,11:10,6362.23,6365.69,6362.13,6362.30,10135,12620,22755.00
09/02/2025,11:15,6362.30,6367.82,6362.30,6367.13,12033,9110,21143.00
09/02/2025,11:20,6367.17,6370.97,6366.99,6370.97,11528,13244,24772.00
09/02/2025,11:25,6371.00,6371.61,6368.82,6369.17,10097,10461,20558.00
09/02/2025,11:30,6369.18,6369.96,6367.13,6367.83,8527,9756,18283.00
09/02/2025,11:35,6367.79,6369.85,6367.77,6368.54,9884,8368,18252.00
09/02/2025,11:40,6368.51,6371.92,6368.03,6369.53,9999,8854,18853.00
09/02/2025,11:45,6369.56,6375.72,6369.56,6372.84,10268,9013,19281.00
09/02/2025,11:50,6372.90,6373.91,6368.61,6370.82,8278,10117,18395.00
09/02/2025,11:55,6370.82,6376.19,6370.55,6375.22,9908,7843,17751.00
09/02/2025,12:00,6375.23,6380.39,6375.19,6380.24,10045,8342,18387.00
09/02/2025,12:05,6380.41,6382.47,6380.29,6381.96,10687,9532,20219.00
09/02/2025,12:10,6381.95,6383.97,6380.75,6381.59,8836,8495,17331.00
09/02/2025,12:15,6381.61,6381.81,6377.20,6378.56,8277,9117,17394.00
09/02/2025,12:20,6378.53,6380.94,6378.13,6380.74,9568,7657,17225.00
09/02/2025,12:25,6380.84,6385.26,6380.64,6384.72,10007,7241,17248.00
09/02/2025,12:30,6384.73,6389.51,6384.73,6387.70,9534,7883,17417.00
09/02/2025,12:35,6387.70,6395.09,6387.65,6394.81,12285,8700,20985.00
09/02/2025,12:40,6394.81,6398.75,6393.98,6398.65,12087,8236,20323.00
09/02/2025,12:45,6398.64,6400.68,6397.33,6399.89,9797,8779,18576.00
09/02/2025,12:50,6399.90,6401.22,6398.35,6400.14,8208,7919,16127.00
09/02/2025,12:55,6400.15,6401.50,6396.94,6396.95,10091,9968,20059.00
09/02/2025,13:00,6396.95,6397.64,6395.15,6395.15,7876,10565,18441.00
09/02/2025,13:05,6395.09,6399.14,6394.66,6396.00,11573,9832,21405.00
09/02/2025,13:10,6396.01,6396.17,6392.49,6392.63,8437,10008,18445.00
09/02/2025,13:15,6392.71,6394.68,6391.91,6392.37,11355,11330,22685.00
09/02/2025,13:20,6392.33,6393.06,6389.44,6389.54,7126,9442,16568.00
09/02/2025,13:25,6389.47,6393.00,6389.12,6391.49,9517,8404,17921.00
09/02/2025,13:30,6391.42,6391.95,6388.11,6388.54,7608,10085,17693.00
09/02/2025,13:35,6388.56,6391.82,6388.48,6389.19,9149,8128,17277.00
09/02/2025,13:40,6389.12,6389.12,6386.40,6387.72,8119,8059,16178.00
09/02/2025,13:45,6387.81,6388.14,6385.10,6386.62,7813,10592,18405.00
09/02/2025,13:50,6386.73,6393.02,6385.88,6391.09,13328,10873,24201.00
09/02/2025,13:55,6391.10,6400.22,6391.10,6397.11,12937,10049,22986.00
09/02/2025,14:00,6397.11,6397.39,6391.05,6392.20,8909,11003,19912.00
09/02/2025,14:05,6392.18,6396.82,6391.64,6396.14,12328,9258,21586.00
09/02/2025,14:10,6396.13,6396.93,6394.99,6396.71,10375,11010,21385.00
09/02/2025,14:15,6396.66,6399.19,6395.16,6398.98,11182,10525,21707.00
09/02/2025,14:20,6398.89,6402.55,6397.86,6402.43,14328,10167,24495.00
09/02/2025,14:25,6402.16,6404.12,6399.95,6400.35,10528,13857,24385.00
09/02/2025,14:30,6400.28,6403.27,6399.26,6402.59,12962,11202,24164.00
09/02/2025,14:35,6402.61,6405.65,6402.09,6403.16,14968,15019,29987.00
09/02/2025,14:40,6403.12,6407.05,6402.47,6406.83,21386,14188,35574.00
09/02/2025,14:45,6406.86,6409.85,6406.18,6407.25,17077,17512,34589.00
09/02/2025,14:50,6407.27,6408.55,6404.66,6408.36,22602,22300,44902.00
09/02/2025,14:55,6408.31,6414.41,6408.31,6413.47,42101,33539,75640.00
09/02/2025,15:00,6413.61,6416.54,6411.63,6415.54,671581,91253,762834.00
09/03/2025,08:35,6445.82,6445.82,6436.30,6441.25,33076,108511,141587.00
09/03/2025,08:40,6441.00,6444.83,6438.75,6442.49,26099,24245,50344.00
09/03/2025,08:45,6441.97,6443.88,6437.58,6442.48,22911,22949,45860.00
09/03/2025,08:50,6442.52,6443.10,6433.17,6437.42,23698,23210,46908.00
09/03/2025,08:55,6437.44,6442.32,6435.10,6435.64,20948,17102,38050.00
09/03/2025,09:00,6435.81,6436.78,6430.57,6431.71,16630,17651,34281.00
09/03/2025,09:05,6432.46,6440.13,6430.62,6437.94,21360,22447,43807.00
09/03/2025,09:10,6437.94,6440.49,6434.69,6436.41,18466,18892,37358.00
09/03/2025,09:15,6436.36,6439.32,6428.10,6428.27,17324,17965,35289.00
09/03/2025,09:20,6428.36,6438.70,6428.36,6438.17,19185,16156,35341.00
09/03/2025,09:25,6438.25,6440.95,6437.79,6439.90,15513,13817,29330.00
09/03/2025,09:30,6439.90,6443.75,6435.41,6435.41,15690,17411,33101.00
09/03/2025,09:35,6435.59,6443.76,6435.59,6443.76,17110,12868,29978.00
09/03/2025,09:40,6443.67,6445.56,6442.66,6444.40,15730,13523,29253.00
09/03/2025,09:45,6444.47,6450.47,6444.34,6449.20,16563,13952,30515.00
09/03/2025,09:50,6449.16,6452.66,6447.87,6451.11,16321,13282,29603.00
09/03/2025,09:55,6451.21,6453.60,6449.34,6451.05,16292,12924,29216.00
09/03/2025,10:00,6451.17,6452.36,6449.48,6451.49,14303,14626,28929.00
09/03/2025,10:05,6451.46,6452.99,6449.89,6452.13,15799,14297,30096.00
09/03/2025,10:10,6452.20,6453.67,6449.45,6451.79,13208,12386,25594.00
09/03/2025,10:15,6451.84,6452.47,6447.27,6448.04,12192,13925,26117.00
09/03/2025,10:20,6448.07,6448.64,6445.44,6446.98,11327,12200,23527.00
09/03/2025,10:25,6447.09,6447.49,6442.01,6444.75,14044,15297,29341.00
09/03/2025,10:30,6444.69,6444.69,6435.02,6435.70,11865,16476,28341.00
09/03/2025,10:35,6435.78,6437.88,6433.39,6435.10,15500,13117,28617.00
09/03/2025,10:40,6435.13,6439.77,6435.13,6439.76,13737,9865,23602.00
09/03/2025,10:45,6439.71,6441.09,6438.33,6439.44,10655,11649,22304.00
09/03/2025,10:50,6439.31,6439.79,6435.48,6437.76,10396,10037,20433.00
09/03/2025,10:55,6437.76,6440.13,6435.63,6437.90,13113,9026,22139.00
09/03/2025,11:00,6437.90,6437.90,6433.33,6435.21,9632,8985,18617.00
09/03/2025,11:05,6435.14,6436.95,6432.09,6433.27,9082,9453,18535.00
09/03/2025,11:10,6433.28,6436.83,6432.69,6436.75,11224,9586,20810.00
09/03/2025,11:15,6436.74,6437.65,6434.45,6435.12,9361,10264,19625.00
09/03/2025,11:20,6435.16,6437.98,6433.90,6437.97,9865,8314,18179.00
09/03/2025,11:25,6437.94,6442.56,6436.82,6436.90,10668,8140,18808.00
09/03/2025,11:30,6436.88,6438.89,6434.22,6435.98,10234,12077,22311.00
09/03/2025,11:35,6435.99,6436.76,6434.45,6435.09,9318,8860,18178.00
09/03/2025,11:40,6435.20,6435.48,6432.55,6432.76,9382,8898,18280.00
09/03/2025,11:45,6432.76,6432.76,6428.72,6430.39,10829,11804,22633.00
09/03/2025,11:50,6430.40,6431.61,6427.24,6427.89,9321,9168,18489.00
09/03/2025,11:55,6427.92,6429.54,6426.06,6427.54,9737,10152,19889.00
09/03/2025,12:00,6427.62,6431.95,6427.62,6429.77,9966,8925,18891.00
09/03/2025,12:05,6429.93,6434.20,6429.80,6433.19,11214,8400,19614.00
09/03/2025,12:10,6433.01,6434.62,6432.76,6433.88,10460,10118,20578.00
09/03/2025,12:15,6433.85,6439.30,6433.85,6437.44,11571,8434,20005.00
09/03/2025,12:20,6437.56,6439.79,6437.17,6437.30,10601,8385,18986.00
09/03/2025,12:25,6437.41,6438.34,6435.77,6435.77,9414,8904,18318.00
09/03/2025,12:30,6435.57,6435.57,6431.48,6434.09,8892,8707,17599.00
09/03/2025,12:35,6433.90,6435.36,6431.87,6431.87,7916,10759,18675.00
09/03/2025,12:40,6431.81,6432.53,6430.03,6430.08,8595,9950,18545.00
09/03/2025,12:45,6429.96,6430.59,6423.63,6423.67,9854,10165,20019.00
09/03/2025,12:50,6423.73,6425.57,6417.94,6425.11,12672,10960,23632.00
09/03/2025,12:55,6425.06,6427.49,6423.23,6423.39,10854,9922,20776.00
09/03/2025,13:00,6423.34,6423.86,6418.77,6421.43,8260,9319,17579.00
09/03/2025,13:05,6421.38,6422.28,6417.19,6420.59,12981,10817,23798.00
09/03/2025,13:10,6420.66,6421.80,6418.04,6420.52,10200,10309,20509.00
09/03/2025,13:15,6420.46,6423.07,6419.02,6422.23,9980,8960,18940.00
09/03/2025,13:20,6422.03,6422.68,6419.24,6421.10,10478,10275,20753.00
09/03/2025,13:25,6421.12,6422.40,6419.41,6420.79,9812,9604,19416.00
09/03/2025,13:30,6420.79,6423.96,6420.07,6423.06,9780,9080,18860.00
09/03/2025,13:35,6423.03,6423.03,6418.63,6421.04,10206,11823,22029.00
09/03/2025,13:40,6421.03,6421.35,6416.25,6416.28,9198,12216,21414.00
09/03/2025,13:45,6416.37,6422.33,6416.17,6422.22,11293,9609,20902.00
09/03/2025,13:50,6422.19,6423.63,6420.10,6420.60,9463,10430,19893.00
09/03/2025,13:55,6420.62,6422.54,6419.34,6421.55,9922,9688,19610.00
09/03/2025,14:00,6421.48,6421.95,6418.87,6420.24,8452,11938,20390.00
09/03/2025,14:05,6420.28,6420.88,6417.40,6420.34,10874,9632,20506.00
09/03/2025,14:10,6420.32,6422.85,6419.61,6420.11,11643,10707,22350.00
09/03/2025,14:15,6420.12,6420.52,6418.49,6418.91,11548,11726,23274.00
09/03/2025,14:20,6418.99,6421.68,6418.61,6421.64,13211,10064,23275.00
09/03/2025,14:25,6421.65,6422.72,6420.08,6422.01,12364,10690,23054.00
09/03/2025,14:30,6422.04,6423.40,6421.51,6421.77,13258,11799,25057.00
09/03/2025,14:35,6421.70,6427.19,6421.70,6426.96,18648,12067,30715.00
09/03/2025,14:40,6427.09,6429.70,6427.09,6429.63,19097,15176,34273.00
09/03/2025,14:45,6429.56,6433.96,6429.36,6433.43,21624,14138,35762.00
09/03/2025,14:50,6433.49,6437.00,6432.50,6436.04,24508,23305,47813.00
09/03/2025,14:55,6436.32,6442.44,6436.32,6441.98,45504,35433,80937.00
09/03/2025,15:00,6442.10,6448.29,6440.26,6448.28,531893,240609,772502.00
09/04/2025,08:35,6456.60,6460.50,6453.58,6460.43,101186,31533,132719.00
09/04/2025,08:40,6460.41,6463.82,6456.28,6458.01,22950,21955,44905.00
09/04/2025,08:45,6457.96,6462.42,6457.68,6461.96,22752,22772,45524.00
09/04/2025,08:50,6462.18,6464.28,6456.29,6459.78,20500,23501,44001.00
09/04/2025,08:55,6460.40,6463.03,6458.09,6459.50,16405,18601,35006.00
09/04/2025,09:00,6459.77,6462.53,6457.64,6459.88,16145,14684,30829.00
09/04/2025,09:05,6459.93,6459.99,6450.98,6451.02,18725,22024,40749.00
09/04/2025,09:10,6451.09,6452.74,6449.26,6449.45,18568,19430,37998.00
09/04/2025,09:15,6449.52,6455.64,6448.79,6450.10,18826,17048,35874.00
09/04/2025,09:20,6450.09,6453.16,6445.98,6452.32,17213,17157,34370.00
09/04/2025,09:25,6452.35,6459.21,6452.29,6459.09,18473,11072,29545.00
09/04/2025,09:30,6458.78,6462.05,6457.19,6459.79,15434,14805,30239.00
09/04/2025,09:35,6459.92,6464.49,6459.73,6462.86,17423,14425,31848.00
09/04/2025,09:40,6462.93,6468.73,6462.76,6467.27,17784,13660,31444.00
09/04/2025,09:45,6467.34,6468.28,6463.76,6464.21,15234,15745,30979.00
09/04/2025,09:50,6464.26,6468.34,6464.08,6468.34,17092,11775,28867.00
09/04/2025,09:55,6468.25,6468.60,6464.13,6466.90,13851,13010,26861.00
09/04/2025,10:00,6466.78,6467.29,6464.06,6467.17,11788,12632,24420.00
09/04/2025,10:05,6467.19,6469.64,6466.95,6467.43,14837,13473,28310.00
09/04/2025,10:10,6467.47,6469.43,6467.34,6469.08,14829,11286,26115.00
09/04/2025,10:15,6469.04,6469.30,6464.06,6466.08,14049,14554,28603.00
09/04/2025,10:20,6466.16,6471.24,6466.08,6471.15,15322,11394,26716.00
09/04/2025,10:25,6471.24,6473.08,6470.19,6471.53,12558,13079,25637.00
09/04/2025,10:30,6471.53,6475.54,6471.22,6473.54,14406,12648,27054.00
09/04/2025,10:35,6473.46,6473.52,6470.37,6472.80,11202,11392,22594.00
09/04/2025,10:40,6472.65,6472.65,6469.62,6470.88,12465,12104,24569.00
09/04/2025,10:45,6470.81,6474.07,6470.51,6471.83,11293,10732,22025.00
09/04/2025,10:50,6471.79,6473.75,6471.12,6473.50,12581,10286,22867.00
09/04/2025,10:55,6473.46,6475.85,6472.49,6475.85,11889,9351,21240.00
09/04/2025,11:00,6475.86,6476.75,6473.53,6473.57,10767,12005,22772.00
09/04/2025,11:05,6473.48,6474.51,6472.56,6474.15,13030,10899,23929.00
09/04/2025,11:10,6474.24,6476.01,6473.67,6475.94,12473,10548,23021.00
09/04/2025,11:15,6476.06,6476.40,6474.88,6475.29,10088,12518,22606.00
09/04/2025,11:20,6475.33,6475.81,6473.98,6475.30,9936,9937,19873.00
09/04/2025,11:25,6475.28,6476.29,6472.78,6472.78,9940,10288,20228.00
09/04/2025,11:30,6472.74,6473.03,6469.34,6470.32,10512,11573,22085.00
09/04/2025,11:35,6470.31,6472.24,6469.94,6470.90,10171,8948,19119.00
09/04/2025,11:40,6470.96,6472.73,6470.49,6471.35,12586,8365,20951.00
09/04/2025,11:45,6471.42,6471.42,6469.48,6470.62,9397,9939,19336.00
09/04/2025,11:50,6470.66,6475.43,6470.63,6474.81,9658,10309,19967.00
09/04/2025,11:55,6474.82,6475.05,6473.11,6474.70,8723,9318,18041.00
09/04/2025,12:00,6474.60,6475.06,6470.25,6470.30,7673,11647,19320.00
09/04/2025,12:05,6470.33,6476.23,6470.11,6476.23,12746,8312,21058.00
09/04/2025,12:10,6476.23,6478.53,6475.47,6477.33,8541,9423,17964.00
09/04/2025,12:15,6477.37,6477.53,6474.24,6474.34,9447,10031,19478.00
09/04/2025,12:20,6474.32,6477.88,6474.28,6477.62,10399,7762,18161.00
09/04/2025,12:25,6477.64,6479.47,6477.41,6478.87,9023,7821,16844.00
09/04/2025,12:30,6478.86,6480.39,6478.50,6479.54,8151,7444,15595.00
09/04/2025,12:35,6479.49,6479.95,6477.18,6477.39,8945,9533,18478.00
09/04/2025,12:40,6477.38,6479.39,6477.33,6478.22,9484,8644,18128.00
09/04/2025,12:45,6478.19,6480.18,6477.93,6479.37,9616,9117,18733.00
09/04/2025,12:50,6479.37,6481.52,6479.01,6481.15,11588,7198,18786.00
09/04/2025,12:55,6481.19,6485.64,6481.00,6484.59,9872,6937,16809.00
09/04/2025,13:00,6484.59,6484.59,6482.25,6483.15,9520,8578,18098.00
09/04/2025,13:05,6483.13,6485.34,6483.10,6484.34,13530,9095,22625.00
09/04/2025,13:10,6484.26,6484.44,6482.98,6484.31,10429,8620,19049.00
09/04/2025,13:15,6484.26,6485.79,6484.16,6485.53,10474,8806,19280.00
09/04/2025,13:20,6485.51,6487.05,6485.31,6485.41,8747,9075,17822.00
09/04/2025,13:25,6485.42,6485.57,6484.16,6484.69,8593,9907,18500.00
09/04/2025,13:30,6484.65,6484.79,6483.09,6483.16,10010,10664,20674.00
09/04/2025,13:35,6483.14,6485.93,6482.69,6485.59,12518,8790,21308.00
09/04/2025,13:40,6485.56,6485.98,6484.39,6484.41,10200,10894,21094.00
09/04/2025,13:45,6484.54,6485.87,6483.63,6483.63,9813,9321,19134.00
09/04/2025,13:50,6483.62,6487.00,6483.58,6487.00,12504,8054,20558.00
09/04/2025,13:55,6486.99,6488.00,6486.41,6486.45,11318,10931,22249.00
09/04/2025,14:00,6486.66,6487.67,6486.56,6487.34,13181,9406,22587.00
09/04/2025,14:05,6487.37,6488.84,6487.00,6488.54,12653,10497,23150.00
09/04/2025,14:10,6488.53,6490.11,6488.36,6489.35,11687,10630,22317.00
09/04/2025,14:15,6489.42,6493.27,6488.94,6492.91,14140,11344,25484.00
09/04/2025,14:20,6492.90,6493.09,6491.23,6492.03,12320,15486,27806.00
09/04/2025,14:25,6492.04,6493.04,6491.75,6492.46,13010,12038,25048.00
09/04/2025,14:30,6492.51,6492.59,6490.43,6490.49,14031,17339,31370.00
09/04/2025,14:35,6490.44,6490.69,6489.53,6490.12,15535,16459,31994.00
09/04/2025,14:40,6490.12,6492.52,6489.82,6492.49,22219,14549,36768.00
09/04/2025,14:45,6492.51,6494.09,6492.10,6493.81,18645,15980,34625.00
09/04/2025,14:50,6493.77,6493.77,6491.07,6491.28,20736,24182,44918.00
09/04/2025,14:55,6491.33,6498.72,6491.33,6498.72,45605,33985,79590.00
09/04/2025,15:00,6498.71,6502.54,6497.96,6502.08,601352,130898,732250.00
09/05/2025,08:35,6529.08,6532.45,6525.22,6526.46,37957,143194,181151.00
09/05/2025,08:40,6526.01,6529.53,6523.54,6527.80,32273,31108,63381.00
09/05/2025,08:45,6527.88,6532.65,6526.35,6530.79,27356,30211,57567.00
09/05/2025,08:50,6530.95,6532.23,6521.92,6531.48,27697,29453,57150.00
09/05/2025,08:55,6531.50,6531.50,6518.71,6522.79,24546,28617,53163.00
09/05/2025,09:00,6523.00,6523.00,6515.54,6521.27,23642,23944,47586.00
09/05/2025,09:05,6520.80,6520.80,6508.86,6515.63,27899,30103,58002.00
09/05/2025,09:10,6515.62,6515.62,6507.55,6508.55,28143,31123,59266.00
09/05/2025,09:15,6508.67,6509.55,6499.77,6499.77,22337,23154,45491.00
09/05/2025,09:20,6499.57,6501.14,6485.10,6485.33,21625,25914,47539.00
09/05/2025,09:25,6485.36,6493.06,6478.01,6478.54,25086,29400,54486.00
09/05/2025,09:30,6478.58,6482.22,6471.69,6475.87,19451,25413,44864.00
09/05/2025,09:35,6475.76,6476.98,6470.03,6471.85,19407,20231,39638.00
09/05/2025,09:40,6471.92,6473.04,6462.84,6463.92,15651,21322,36973.00
09/05/2025,09:45,6463.93,6469.00,6459.71,6462.52,16345,20120,36465.00
09/05/2025,09:50,6462.65,6462.65,6455.53,6457.74,17131,20237,37368.00
09/05/2025,09:55,6457.72,6468.36,6452.65,6468.05,23120,15242,38362.00
09/05/2025,10:00,6468.19,6469.16,6451.93,6452.53,16525,20889,37414.00
09/05/2025,10:05,6452.40,6455.35,6447.87,6452.54,21122,16813,37935.00
09/05/2025,10:10,6452.44,6457.07,6449.04,6450.95,16949,15627,32576.00
09/05/2025,10:15,6450.91,6459.38,6443.98,6459.15,16303,14637,30940.00
09/05/2025,10:20,6459.21,6463.29,6457.88,6460.40,15125,13361,28486.00
09/05/2025,10:25,6460.26,6468.53,6459.50,6467.94,16349,11461,27810.00
09/05/2025,10:30,6467.94,6473.31,6464.76,6472.89,15180,13206,28386.00
09/05/2025,10:35,6473.09,6474.18,6467.46,6469.24,13507,15906,29413.00
09/05/2025,10:40,6469.38,6477.30,6469.38,6473.87,17510,11231,28741.00
09/05/2025,10:45,6473.91,6479.70,6473.60,6478.43,14145,10533,24678.00
09/05/2025,10:50,6478.48,6478.48,6469.81,6474.72,14019,11656,25675.00
09/05/2025,10:55,6474.72,6475.11,6467.72,6469.71,11571,11035,22606.00
09/05/2025,11:00,6469.84,6473.37,6464.91,6467.47,11982,11764,23746.00
09/05/2025,11:05,6467.50,6470.92,6464.18,6467.80,11309,10807,22116.00
09/05/2025,11:10,6467.78,6471.55,6464.97,6471.54,11070,8861,19931.00
09/05/2025,11:15,6471.50,6477.70,6471.28,6477.48,11579,9908,21487.00
09/05/2025,11:20,6477.34,6478.22,6470.46,6473.51,11653,11009,22662.00
09/05/2025,11:25,6473.50,6474.55,6466.08,6472.58,10537,11099,21636.00
09/05/2025,11:30,6472.63,6472.63,6467.38,6467.82,7957,8950,16907.00
09/05/2025,11:35,6467.91,6470.10,6465.47,6465.78,9913,9224,19137.00
09/05/2025,11:40,6465.84,6467.46,6463.37,6466.30,10571,9789,20360.00
09/05/2025,11:45,6465.94,6472.52,6465.32,6472.23,11772,9101,20873.00
09/05/2025,11:50,6472.21,6474.33,6466.54,6467.16,9213,11120,20333.00
09/05/2025,11:55,6466.88,6469.33,6465.81,6467.99,9555,9105,18660.00
09/05/2025,12:00,6468.00,6475.03,6466.75,6475.03,10844,6558,17402.00
09/05/2025,12:05,6475.06,6475.06,6467.61,6467.61,9206,11073,20279.00
09/05/2025,12:10,6467.45,6471.59,6464.81,6471.59,11465,9900,21365.00
09/05/2025,12:15,6471.69,6473.70,6470.58,6472.94,8864,8804,17668.00
09/05/2025,12:20,6472.92,6475.66,6471.28,6473.29,10038,9879,19917.00
09/05/2025,12:25,6473.21,6475.86,6471.90,6474.95,9816,7791,17607.00
09/05/2025,12:30,6474.94,6475.53,6468.99,6469.13,8121,10500,18621.00
09/05/2025,12:35,6469.20,6470.62,6467.45,6470.39,16138,11573,27711.00
09/05/2025,12:40,6470.33,6470.72,6464.53,6466.79,13014,18042,31056.00
09/05/2025,12:45,6466.73,6466.89,6457.25,6462.07,12325,15652,27977.00
09/05/2025,12:50,6462.04,6464.15,6460.51,6461.55,10454,10453,20907.00
09/05/2025,12:55,6461.55,6463.20,6460.10,6461.71,10955,11590,22545.00
09/05/2025,13:00,6461.52,6462.52,6458.77,6461.77,11509,11858,23367.00
09/05/2025,13:05,6461.80,6463.87,6459.76,6460.82,11665,12872,24537.00
09/05/2025,13:10,6460.82,6463.66,6460.18,6461.29,11613,10153,21766.00
09/05/2025,13:15,6461.27,6464.01,6461.06,6464.01,12495,9139,21634.00
09/05/2025,13:20,6464.24,6469.55,6464.16,6469.31,14829,8380,23209.00
09/05/2025,13:25,6469.37,6469.98,6465.52,6465.74,9926,12559,22485.00
09/05/2025,13:30,6465.71,6467.52,6463.55,6467.38,11341,12264,23605.00
09/05/2025,13:35,6467.27,6472.75,6467.27,6470.33,13427,10421,23848.00
09/05/2025,13:40,6470.39,6472.17,6468.35,6470.05,10623,10943,21566.00
09/05/2025,13:45,6470.10,6471.73,6469.23,6471.32,12711,10512,23223.00
09/05/2025,13:50,6471.33,6472.46,6470.06,6471.11,11420,11232,22652.00
09/05/2025,13:55,6471.12,6473.24,6469.47,6470.58,13515,14086,27601.00
09/05/2025,14:00,6470.48,6473.80,6469.19,6473.80,15238,11818,27056.00
09/05/2025,14:05,6473.79,6473.79,6470.03,6473.37,21179,17280,38459.00
09/05/2025,14:10,6473.33,6477.77,6473.27,6477.44,18336,15358,33694.00
09/05/2025,14:15,6477.46,6478.30,6476.86,6477.75,15047,12024,27071.00
09/05/2025,14:20,6477.74,6482.29,6477.72,6479.76,16701,13349,30050.00
09/05/2025,14:25,6479.81,6484.25,6479.48,6483.44,15439,12896,28335.00
09/05/2025,14:30,6483.48,6484.04,6481.51,6481.98,15894,16263,32157.00
09/05/2025,14:35,6482.03,6482.24,6474.77,6477.59,17559,19373,36932.00
09/05/2025,14:40,6477.51,6482.15,6477.51,6478.34,21034,15857,36891.00
09/05/2025,14:45,6478.43,6480.02,6475.88,6477.48,16909,19542,36451.00
09/05/2025,14:50,6477.50,6479.99,6476.57,6478.15,25003,23250,48253.00
09/05/2025,14:55,6478.22,6479.00,6472.42,6475.31,40257,46437,86694.00
09/05/2025,15:00,6475.13,6482.16,6473.96,6481.52,235743,482120,717863.00
09/08/2025,08:35,6498.09,6498.09,6490.43,6497.03,43188,124815,168003.00
09/08/2025,08:40,6497.13,6501.68,6491.77,6491.77,28448,28099,56547.00
09/08/2025,08:45,6492.05,6499.68,6492.05,6497.08,27480,23985,51465.00
09/08/2025,08:50,6497.14,6498.82,6491.49,6498.12,27851,28753,56604.00
09/08/2025,08:55,6497.88,6498.51,6492.76,6498.22,21924,25560,47484.00
09/08/2025,09:00,6498.45,6500.08,6494.43,6494.95,19755,20071,39826.00
09/08/2025,09:05,6494.04,6494.41,6490.29,6494.02,24207,23108,47315.00
09/08/2025,09:10,6493.97,6497.15,6492.07,6495.15,20374,16981,37355.00
09/08/2025,09:15,6495.14,6496.49,6492.91,6492.91,17837,19324,37161.00
09/08/2025,09:20,6492.88,6493.24,6487.73,6489.39,17994,17869,35863.00
09/08/2025,09:25,6489.42,6492.15,6488.31,6490.92,17358,15291,32649.00
09/08/2025,09:30,6490.67,6499.01,6490.67,6498.48,19016,13805,32821.00
09/08/2025,09:35,6498.38,6501.57,6497.37,6498.37,17945,18077,36022.00
09/08/2025,09:40,6498.37,6502.73,6498.00,6501.24,18962,14601,33563.00
09/08/2025,09:45,6501.29,6504.35,6500.63,6503.23,17170,14653,31823.00
09/08/2025,09:50,6503.24,6505.45,6502.25,6504.40,18212,16399,34611.00
09/08/2025,09:55,6504.26,6504.90,6502.60,6504.90,15191,14552,29743.00
09/08/2025,10:00,6504.83,6507.46,6503.64,6503.84,16636,14352,30988.00
09/08/2025,10:05,6503.90,6506.71,6503.74,6505.88,17287,15477,32764.00
09/08/2025,10:10,6505.94,6506.62,6504.89,6505.66,14779,13323,28102.00
09/08/2025,10:15,6505.70,6508.10,6505.70,6507.12,15129,13265,28394.00
09/08/2025,10:20,6507.00,6507.11,6501.90,6502.36,12499,16189,28688.00
09/08/2025,10:25,6502.43,6503.96,6501.67,6503.57,15201,12464,27665.00
09/08/2025,10:30,6503.40,6508.07,6503.15,6507.96,14043,13787,27830.00
09/08/2025,10:35,6507.98,6508.67,6505.07,6505.17,11313,14925,26238.00
09/08/2025,10:40,6505.21,6506.12,6503.01,6503.83,11678,12901,24579.00
09/08/2025,10:45,6503.82,6503.82,6501.93,6502.24,11532,11450,22982.00
09/08/2025,10:50,6502.14,6502.22,6495.45,6498.52,11796,15246,27042.00
09/08/2025,10:55,6498.36,6502.08,6497.34,6501.95,11898,10089,21987.00
09/08/2025,11:00,6501.88,6504.52,6501.88,6504.21,11056,11099,22155.00
09/08/2025,11:05,6504.34,6504.53,6500.12,6501.31,12910,13195,26105.00
09/08/2025,11:10,6501.37,6501.89,6497.48,6497.74,9398,11239,20637.00
09/08/2025,11:15,6497.74,6500.01,6497.49,6497.90,10799,9616,20415.00
09/08/2025,11:20,6497.95,6497.96,6494.71,6495.75,9477,9844,19321.00
09/08/2025,11:25,6495.92,6496.82,6494.47,6495.35,9187,9095,18282.00
09/08/2025,11:30,6495.27,6496.73,6494.62,6496.59,9675,11497,21172.00
09/08/2025,11:35,6496.56,6497.81,6492.05,6492.81,11102,11506,22608.00
09/08/2025,11:40,6492.82,6493.26,6488.63,6491.72,11509,11408,22917.00
09/08/2025,11:45,6491.78,6495.11,6490.97,6493.75,9919,10790,20709.00
09/08/2025,11:50,6493.76,6493.76,6489.67,6491.38,9209,10443,19652.00
09/08/2025,11:55,6491.38,6495.69,6491.37,6495.69,11905,6930,18835.00
