"Date","Time","Open","High","Low","Close","Up","Down"
05/18/2026,09:55,7393.59,7406.10,7392.53,7401.19,16360,16914
05/18/2026,10:00,7401.15,7404.99,7399.58,7402.41,14166,14006
05/18/2026,10:05,7401.85,7409.61,7387.70,7391.37,18148,19271
05/18/2026,10:10,7391.82,7394.59,7387.11,7387.19,14413,16201
05/18/2026,10:15,7387.13,7394.01,7384.50,7390.93,13994,14241
05/18/2026,10:20,7390.77,7392.64,7378.75,7381.65,10204,15494
05/18/2026,10:25,7381.42,7385.94,7378.44,7382.41,11940,13573
05/18/2026,10:30,7382.38,7388.26,7374.34,7375.08,11828,11795
05/18/2026,10:35,7375.01,7384.27,7371.75,7383.91,12090,12179
05/18/2026,10:40,7384.21,7391.41,7383.83,7386.50,11027,11426
05/18/2026,10:45,7386.69,7392.05,7381.25,7381.46,11168,12660
05/18/2026,10:50,7381.45,7389.23,7380.36,7385.28,9910,10463
05/18/2026,10:55,7384.75,7389.11,7379.24,7388.77,10615,8988
05/18/2026,11:00,7388.68,7390.87,7381.50,7382.15,9305,10091
05/18/2026,11:05,7382.38,7384.21,7376.29,7377.58,7908,10785
05/18/2026,11:10,7377.66,7383.31,7377.05,7381.37,9289,10306
05/18/2026,11:15,7381.40,7388.03,7381.28,7387.94,10794,8576
05/18/2026,11:20,7388.08,7392.36,7387.75,7391.15,9432,9999
05/18/2026,11:25,7390.81,7397.93,7383.79,7386.61,11630,14063
05/18/2026,11:30,7386.56,7387.18,7364.93,7366.48,10967,18158
05/18/2026,11:35,7366.77,7376.56,7361.47,7372.78,12850,11710
05/18/2026,11:40,7372.81,7380.06,7371.64,7376.07,11642,10580
05/18/2026,11:45,7376.16,7376.85,7369.40,7369.98,10331,9845
05/18/2026,11:50,7369.87,7373.91,7369.87,7373.39,10773,9416
05/18/2026,11:55,7373.44,7388.11,7373.37,7387.69,11081,8661
05/18/2026,12:00,7387.58,7392.26,7383.70,7384.31,9667,13125
05/18/2026,12:05,7384.41,7388.14,7379.51,7388.02,8845,9539
05/18/2026,12:10,7387.87,7392.19,7386.45,7388.55,9040,8976
05/18/2026,12:15,7388.91,7392.98,7386.65,7386.87,7457,7989
05/18/2026,12:20,7386.76,7392.77,7386.08,7391.13,10195,10883
05/18/2026,12:25,7391.31,7391.45,7385.83,7387.93,9409,9369
05/18/2026,12:30,7387.83,7392.91,7386.03,7392.68,9260,9401
05/18/2026,12:35,7392.68,7393.21,7386.40,7387.77,9131,11424
05/18/2026,12:40,7387.90,7387.90,7381.80,7383.49,9363,10010
05/18/2026,12:45,7383.59,7390.25,7382.96,7387.47,9432,8061
05/18/2026,12:50,7387.53,7388.11,7382.91,7385.94,8690,8548
05/18/2026,12:55,7385.79,7391.97,7385.29,7388.45,9240,11271
05/18/2026,13:00,7388.37,7390.36,7386.49,7389.65,8992,7336
05/18/2026,13:05,7389.46,7390.17,7377.58,7377.92,9195,13664
05/18/2026,13:10,7377.94,7380.07,7373.32,7375.07,9865,11527
05/18/2026,13:15,7375.02,7376.36,7369.96,7370.23,7356,11706
05/18/2026,13:20,7370.12,7370.12,7361.14,7363.69,10568,13783
05/18/2026,13:25,7363.69,7364.95,7360.38,7362.28,10089,12281
05/18/2026,13:30,7362.20,7365.84,7356.10,7365.42,11216,13350
05/18/2026,13:35,7365.63,7370.11,7364.09,7366.33,11313,11223
05/18/2026,13:40,7366.21,7369.52,7362.66,7362.78,9146,11181
05/18/2026,13:45,7362.65,7364.19,7358.36,7363.76,9805,11062
05/18/2026,13:50,7364.14,7365.76,7357.94,7357.94,9974,12293
05/18/2026,13:55,7357.88,7358.93,7353.17,7355.94,10227,11341
05/18/2026,14:00,7355.88,7359.80,7353.52,7355.35,14070,13932
05/18/2026,14:05,7355.34,7397.32,7355.00,7383.74,29509,22605
05/18/2026,14:10,7383.68,7389.13,7375.16,7381.52,16429,16862
05/18/2026,14:15,7381.26,7385.07,7378.03,7379.15,13802,15126
05/18/2026,14:20,7379.17,7382.92,7374.86,7376.00,12905,16037
05/18/2026,14:25,7376.21,7380.66,7371.11,7371.11,14427,15564
05/18/2026,14:30,7371.26,7373.95,7366.46,7373.68,15681,18558
05/18/2026,14:35,7373.74,7381.59,7371.69,7379.17,17050,19575
05/18/2026,14:40,7379.28,7388.70,7379.17,7388.35,19389,17329
05/18/2026,14:45,7388.47,7396.41,7388.47,7395.96,20913,22929
05/18/2026,14:50,7396.05,7403.05,7394.29,7400.99,28390,26004
05/18/2026,14:55,7401.44,7406.04,7397.58,7403.42,37262,36769
05/18/2026,15:00,7403.45,7405.60,7396.72,7403.02,153996,775598
05/19/2026,08:35,7375.75,7375.75,7360.87,7363.70,37166,118646
05/19/2026,08:40,7362.84,7376.16,7356.47,7374.10,34664,25533
05/19/2026,08:45,7374.09,7374.32,7353.04,7353.78,20827,23317
05/19/2026,08:50,7353.98,7371.46,7349.50,7364.95,24870,23036
05/19/2026,08:55,7364.64,7378.81,7360.36,7377.16,24142,21639
05/19/2026,09:00,7377.10,7381.64,7371.19,7371.82,20457,21807
05/19/2026,09:05,7372.54,7372.54,7358.69,7369.02,22169,21730
05/19/2026,09:10,7368.40,7369.63,7346.46,7351.39,19131,27300
05/19/2026,09:15,7351.59,7356.80,7346.26,7347.57,21308,26736
05/19/2026,09:20,7346.94,7349.34,7341.66,7343.06,23900,27124
05/19/2026,09:25,7342.77,7345.24,7335.05,7344.93,20603,22750
05/19/2026,09:30,7345.04,7348.72,7339.27,7341.48,20706,17724
05/19/2026,09:35,7341.59,7349.99,7338.47,7340.24,18119,18069
05/19/2026,09:40,7340.42,7349.75,7340.42,7348.12,17991,14328
05/19/2026,09:45,7348.23,7352.23,7343.10,7345.20,15478,15812
05/19/2026,09:50,7345.43,7347.59,7333.68,7337.60,15870,17446
05/19/2026,09:55,7337.62,7341.19,7334.00,7337.43,15552,15126
05/19/2026,10:00,7337.46,7349.46,7336.81,7349.32,16395,12407
05/19/2026,10:05,7349.73,7353.87,7346.23,7352.37,16459,15659
05/19/2026,10:10,7352.19,7352.78,7344.83,7350.52,14313,15160
05/19/2026,10:15,7350.70,7355.48,7350.70,7353.85,13941,12526
05/19/2026,10:20,7353.87,7358.11,7349.02,7349.02,16666,15114
05/19/2026,10:25,7348.59,7350.43,7338.55,7338.55,11061,14684
05/19/2026,10:30,7338.72,7344.49,7335.85,7341.46,13364,13097
05/19/2026,10:35,7341.10,7350.85,7339.51,7346.20,14460,13104
05/19/2026,10:40,7345.28,7354.02,7343.12,7352.69,12674,9970
05/19/2026,10:45,7352.41,7357.25,7350.35,7354.43,12122,13365
05/19/2026,10:50,7354.44,7357.01,7350.62,7357.00,12885,11269
05/19/2026,10:55,7357.22,7357.66,7350.26,7352.25,11233,13653
05/19/2026,11:00,7352.08,7352.08,7344.37,7347.69,9756,11598
05/19/2026,11:05,7348.05,7357.89,7347.94,7354.76,11156,11042
05/19/2026,11:10,7355.33,7355.76,7345.35,7345.63,11626,12658
05/19/2026,11:15,7345.27,7346.97,7341.76,7346.20,11806,10587
05/19/2026,11:20,7346.22,7356.06,7346.22,7355.29,11377,8572
05/19/2026,11:25,7355.51,7359.10,7352.62,7359.06,9654,8715
05/19/2026,11:30,7359.02,7366.00,7359.01,7363.72,13092,10947
05/19/2026,11:35,7363.60,7369.77,7362.36,7367.66,11910,13105
05/19/2026,11:40,7367.51,7369.93,7363.39,7369.01,11750,11212
05/19/2026,11:45,7369.16,7373.04,7369.14,7372.78,9759,10561
05/19/2026,11:50,7373.07,7374.93,7371.45,7373.91,10137,10930
05/19/2026,11:55,7373.96,7380.30,7372.43,7379.31,11214,9550
05/19/2026,12:00,7379.37,7381.94,7378.24,7380.55,10076,10664
05/19/2026,12:05,7380.35,7386.04,7378.81,7385.38,11216,9784
05/19/2026,12:10,7385.32,7386.14,7382.82,7385.13,9922,11348
05/19/2026,12:15,7385.48,7389.10,7384.56,7387.62,10217,10063
05/19/2026,12:20,7387.56,7393.43,7387.56,7391.61,12684,10376
05/19/2026,12:25,7391.79,7395.32,7390.40,7394.29,13384,12474
05/19/2026,12:30,7394.11,7395.06,7386.19,7388.81,11157,13016
05/19/2026,12:35,7388.79,7394.57,7387.56,7387.56,12460,10409
05/19/2026,12:40,7387.28,7391.16,7386.66,7390.88,10853,9633
05/19/2026,12:45,7390.91,7392.86,7389.32,7390.43,10747,10582
05/19/2026,12:50,7390.35,7390.62,7381.60,7385.80,8829,11102
05/19/2026,12:55,7385.93,7385.93,7378.56,7383.53,8954,9947
05/19/2026,13:00,7383.35,7386.80,7382.49,7386.80,8974,10338
05/19/2026,13:05,7386.88,7389.28,7385.14,7388.20,10740,8822
05/19/2026,13:10,7388.24,7390.77,7386.28,7390.41,8680,10332
05/19/2026,13:15,7390.36,7391.54,7388.51,7388.51,10139,10654
05/19/2026,13:20,7388.53,7389.87,7384.67,7386.60,9669,13118
05/19/2026,13:25,7386.61,7386.82,7378.21,7381.42,10269,12685
05/19/2026,13:30,7381.30,7385.66,7377.57,7377.67,11196,11696
05/19/2026,13:35,7377.71,7381.31,7375.59,7379.43,11804,10004
05/19/2026,13:40,7379.49,7382.66,7375.36,7375.77,8997,9746
05/19/2026,13:45,7375.75,7377.73,7374.03,7377.20,8701,9719
05/19/2026,13:50,7377.31,7377.33,7372.49,7376.15,9028,10502
05/19/2026,13:55,7376.07,7376.08,7367.76,7367.76,9524,14483
05/19/2026,14:00,7367.90,7367.90,7362.08,7363.53,14662,13221
05/19/2026,14:05,7363.33,7367.84,7363.12,7364.05,12628,13338
05/19/2026,14:10,7364.08,7372.91,7363.34,7371.31,13881,12731
05/19/2026,14:15,7371.35,7378.55,7371.05,7378.28,13444,11980
05/19/2026,14:20,7378.43,7379.59,7372.10,7372.10,11261,14229
05/19/2026,14:25,7371.82,7372.76,7360.59,7360.59,11262,15788
05/19/2026,14:30,7360.56,7366.76,7357.67,7365.78,15287,14784
05/19/2026,14:35,7365.72,7368.75,7361.69,7361.72,17480,17917
05/19/2026,14:40,7361.67,7362.98,7358.66,7360.56,16261,17123
05/19/2026,14:45,7360.50,7360.75,7356.58,7357.28,18001,20174
05/19/2026,14:50,7357.30,7358.84,7354.80,7355.68,24144,22301
05/19/2026,14:55,7355.81,7356.64,7345.70,7346.23,36650,40024
05/19/2026,15:00,7346.37,7356.92,7343.90,7353.69,112505,880265
05/20/2026,08:35,7369.19,7378.09,7368.62,7374.75,131761,38757
05/20/2026,08:40,7374.44,7375.26,7360.96,7368.14,26000,30837
05/20/2026,08:45,7368.52,7379.50,7365.32,7379.23,22594,23772
05/20/2026,08:50,7379.19,7391.60,7377.25,7379.67,21420,23292
05/20/2026,08:55,7379.52,7385.25,7371.86,7377.94,19838,20132
05/20/2026,09:00,7378.14,7381.44,7374.66,7379.88,18615,19605
05/20/2026,09:05,7380.87,7380.87,7369.08,7370.23,19583,19249
05/20/2026,09:10,7370.12,7371.64,7365.02,7366.01,19199,17683
05/20/2026,09:15,7366.11,7376.52,7357.46,7370.22,23560,20917
05/20/2026,09:20,7370.78,7402.18,7370.72,7391.67,26435,24045
05/20/2026,09:25,7391.88,7400.03,7386.08,7387.34,22003,20003
05/20/2026,09:30,7387.33,7398.13,7384.57,7396.75,18809,14824
05/20/2026,09:35,7397.56,7408.46,7397.56,7400.55,18456,19332
05/20/2026,09:40,7400.62,7402.68,7394.40,7398.36,14860,17556
05/20/2026,09:45,7398.21,7400.98,7395.82,7400.98,14833,14216
05/20/2026,09:50,7401.69,7403.41,7394.94,7398.61,15379,13970
05/20/2026,09:55,7399.03,7407.21,7397.90,7406.97,12957,12726
05/20/2026,10:00,7406.78,7413.19,7404.87,7411.85,17686,13869
05/20/2026,10:05,7411.29,7413.52,7406.27,7406.67,14630,14489
05/20/2026,10:10,7406.67,7408.69,7404.50,7407.80,15691,12865
05/20/2026,10:15,7407.76,7408.36,7406.05,7407.01,13165,13442
05/20/2026,10:20,7407.05,7435.69,7407.05,7421.91,32258,24047
05/20/2026,10:25,7422.46,7425.87,7419.52,7420.63,15114,13067
05/20/2026,10:30,7420.58,7421.02,7410.62,7410.62,14500,16789
05/20/2026,10:35,7410.98,7417.69,7410.98,7417.63,14704,11077
05/20/2026,10:40,7417.90,7420.42,7417.38,7418.02,15541,14043
05/20/2026,10:45,7417.89,7422.46,7416.14,7421.80,13585,11421
05/20/2026,10:50,7421.78,7426.06,7420.92,7425.87,12344,10302
05/20/2026,10:55,7425.98,7428.01,7423.66,7425.80,13225,13279
05/20/2026,11:00,7425.73,7426.16,7418.64,7421.06,12433,14022
05/20/2026,11:05,7421.16,7422.72,7417.72,7421.21,10639,10338
05/20/2026,11:10,7421.00,7423.44,7418.71,7420.34,10504,10373
05/20/2026,11:15,7420.36,7421.28,7416.74,7419.33,12562,11319
05/20/2026,11:20,7419.40,7419.46,7414.09,7415.48,9779,12633
05/20/2026,11:25,7415.57,7415.84,7408.37,7410.84,14047,12667
05/20/2026,11:30,7410.67,7410.67,7404.84,7408.37,13940,10421
05/20/2026,11:35,7408.23,7412.19,7404.87,7405.92,11310,10117
05/20/2026,11:40,7405.91,7409.13,7404.39,7407.22,10044,9845
05/20/2026,11:45,7407.36,7416.90,7406.56,7416.90,10453,9146
05/20/2026,11:50,7417.30,7418.42,7407.41,7409.97,9663,10742
05/20/2026,11:55,7410.16,7413.32,7410.16,7412.80,9903,8229
05/20/2026,12:00,7412.85,7414.07,7406.41,7412.24,9825,10468
05/20/2026,12:05,7412.31,7415.46,7408.65,7409.10,10560,9311
05/20/2026,12:10,7409.17,7410.41,7407.55,7408.74,9268,8448
05/20/2026,12:15,7408.80,7419.15,7406.63,7415.41,14337,7972
05/20/2026,12:20,7415.35,7417.90,7414.49,7415.94,10830,10460
05/20/2026,12:25,7415.97,7418.33,7414.65,7415.48,10017,8877
05/20/2026,12:30,7415.64,7421.55,7415.20,7420.30,10059,8221
05/20/2026,12:35,7420.35,7422.60,7416.90,7418.34,9281,12032
05/20/2026,12:40,7418.41,7425.82,7417.82,7423.57,11086,11019
05/20/2026,12:45,7423.50,7423.50,7420.64,7421.30,9059,11304
05/20/2026,12:50,7421.41,7421.84,7418.37,7420.03,10589,8886
05/20/2026,12:55,7420.08,7420.55,7415.63,7415.63,8923,10750
05/20/2026,13:00,7415.61,7418.36,7415.18,7417.40,9525,9526
05/20/2026,13:05,7417.48,7421.06,7412.36,7419.33,13366,13320
05/20/2026,13:10,7419.39,7422.75,7418.35,7418.81,11764,10107
05/20/2026,13:15,7418.96,7420.22,7417.11,7419.54,9410,8606
05/20/2026,13:20,7419.61,7421.63,7419.13,7419.89,9555,9254
05/20/2026,13:25,7419.84,7421.19,7416.26,7416.51,10502,9629
05/20/2026,13:30,7416.31,7419.48,7415.47,7419.26,11144,7405
05/20/2026,13:35,7419.34,7422.86,7419.34,7422.66,10154,9685
05/20/2026,13:40,7422.60,7427.22,7422.18,7425.84,9571,9796
05/20/2026,13:45,7425.85,7426.51,7417.73,7417.73,9298,12176
05/20/2026,13:50,7416.97,7420.51,7416.31,7419.20,11812,8761
05/20/2026,13:55,7419.24,7420.80,7416.90,7419.28,10429,9634
05/20/2026,14:00,7419.37,7421.19,7419.20,7419.85,13032,9072
05/20/2026,14:05,7419.87,7425.34,7419.59,7421.57,14290,10699
05/20/2026,14:10,7421.28,7422.16,7419.39,7420.48,13904,12167
05/20/2026,14:15,7420.47,7423.97,7419.12,7423.78,13028,11409
05/20/2026,14:20,7423.83,7425.77,7422.46,7425.16,14096,12816
05/20/2026,14:25,7425.14,7427.95,7424.53,7425.70,14504,12674
05/20/2026,14:30,7425.71,7426.85,7425.02,7426.37,13432,14951
05/20/2026,14:35,7426.53,7428.34,7424.58,7427.02,19311,16521
05/20/2026,14:40,7426.98,7433.58,7426.98,7431.75,19677,18972
05/20/2026,14:45,7432.10,7432.57,7430.39,7430.71,17837,17484
05/20/2026,14:50,7430.71,7432.84,7428.26,7429.02,20533,24602
05/20/2026,14:55,7428.97,7433.19,7424.71,7428.93,36351,38722
05/20/2026,15:00,7428.67,7433.17,7426.35,7432.88,847945,135073
05/21/2026,08:35,7410.78,7410.78,7394.68,7404.39,153585,33897
05/21/2026,08:40,7404.70,7404.70,7393.07,7395.37,26109,28545
05/21/2026,08:45,7395.30,7401.02,7393.21,7394.86,19311,24541
05/21/2026,08:50,7395.14,7401.87,7392.03,7392.84,18441,23426
05/21/2026,08:55,7393.04,7415.59,7392.87,7415.59,21336,19356
05/21/2026,09:00,7415.81,7418.86,7408.76,7416.57,21184,17968
05/21/2026,09:05,7416.08,7424.43,7415.16,7418.62,17398,20830
05/21/2026,09:10,7418.39,7422.53,7414.19,7422.53,17132,16758
05/21/2026,09:15,7422.54,7422.54,7409.65,7411.54,20828,20464
05/21/2026,09:20,7411.65,7412.52,7399.53,7399.53,18088,22348
05/21/2026,09:25,7399.63,7401.34,7392.02,7395.84,18936,20208
05/21/2026,09:30,7395.79,7402.47,7394.24,7401.76,14006,14200
05/21/2026,09:35,7402.16,7409.44,7399.36,7401.85,17023,14448
05/21/2026,09:40,7401.69,7408.62,7401.17,7407.23,13898,12633
05/21/2026,09:45,7407.19,7407.62,7398.01,7403.40,12636,11760
05/21/2026,09:50,7403.42,7405.45,7394.35,7398.24,11924,11560
05/21/2026,09:55,7398.68,7403.79,7394.63,7403.61,11337,10757
05/21/2026,10:00,7403.77,7409.92,7402.48,7406.70,11540,10696
05/21/2026,10:05,7406.63,7408.83,7402.01,7402.38,10855,12631
05/21/2026,10:10,7402.45,7403.04,7390.28,7393.28,12637,12319
05/21/2026,10:15,7393.62,7409.44,7389.48,7407.04,15001,12625
05/21/2026,10:20,7407.04,7408.33,7404.76,7407.87,11561,10920
05/21/2026,10:25,7407.81,7410.93,7404.94,7406.18,11893,12468
05/21/2026,10:30,7406.43,7408.74,7404.80,7405.46,12047,10649
05/21/2026,10:35,7405.40,7407.00,7396.33,7397.42,9482,12903
05/21/2026,10:40,7397.37,7406.82,7396.42,7406.79,12391,8786
05/21/2026,10:45,7406.83,7410.63,7405.41,7408.35,10390,8133
